job_post_url,Company_Name,Address,City,State,Zip_Code,Phone,Fax,Contact_Person,Contact_Title,Legal_Structure,Year_Established,Business_Type,Certification_Type,Sales_Service_Area,Ownership
https://www.hawaiibids.us/hawaii-contractors/contractor-5441594-Foster-Equipment-Compan.htm,"Foster Equipment Company, Ltd",719 Ahua St,Honolulu,Hawaii,96819-2068,808-839-7731,808-839-7874,IAN D CORDES,President,,1947,Service (100 %),,,
https://www.hawaiibids.us/hawaii-contractors/contractor-5218373-I-LLC.htm,I'7 LLC,98 128 Hila Pl,Pearl City,Hawaii,96782-0000,808-728-5189 x0000,808-728-5189,AJ J Neal,,LLC,2008,,,Philippines,"Black American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-5187977-Helber-Hastert-Fee-Planner.htm,Helber Hastert & Fee Planners Inc,733 Bishop St Ste 2590,Honolulu,Hawaii,96813-4016,808-545-2055 x151,808-545-2050,THOMAS FEE,,,1993,Service (100 %),"HUBZone Certification, ",,
https://www.hawaiibids.us/hawaii-contractors/contractor-5365977-REYNALDO-DESIDERIO-RIOS.htm,REYNALDO DESIDERIO RIOS,1111 Bishop Street,Honolulu,Hawaii,96813-2811,808-528-1799,808-528-1799,"Reynaldo Rios, AIA",Architect,Sole Proprietorship,1990,Service (100 %),"8(a), Small Disadvantaged Business, ",,Hispanic American
https://www.hawaiibids.us/hawaii-contractors/contractor-5342069-EDUCATION-COMPANY-IN.htm,"EDUCATION COMPANY, INC., THE",205 Kalihi St,Honolulu,Hawaii,96819-3923,808-237-5353,,MATTHEW COHEN,,Subchapter S Corporation,1970,,,,"Asian Pacific American,  Other Minority Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5911763-TECSEAL-L-L-C.htm,TECSEAL L.L.C.,465 Opihikao Place,Honolulu,Hawaii,96825-1128,808-396-8633,808-395-1717,RICHARD TODD,President,LLC,1999,,,,
https://www.hawaiibids.us/hawaii-contractors/contractor-5913271-UNITED-MILITARY-SOURCING.htm,UNITED MILITARY SOURCING,"1433 Kewalo St., Ste 211",Honolulu,Hawaii,96822-4116,808-258-1101,808-531-3175,NIKOLA FRAUENDIENST,President,Partnership,2004,,,,Woman Owned
https://www.hawaiibids.us/hawaii-contractors/contractor-5974677-Dannaway-S-S-Associates.htm,"Dannaway, S S Associates",501 Sumner St Ste 421,Honolulu,Hawaii,96817-5304,808-526-9019,808-537-5385,SAMUEL S Dannaway,PRESIDENT,,1991,Service (100 %),,"Australia; Bahrain; China; Japan; Korea, Republic of; Malaysia; New Zealand; Qatar; Philippines; Saudi Arabia; Singapore; Thailand; Vietnam",
https://www.hawaiibids.us/hawaii-contractors/contractor-5846763-HARRIS-QUALITY-CONSULTIN.htm,HARRIS QUALITY CONSULTING LLC,91-1035 Lanakoi Street,Kapolei,Hawaii,96707-2908,808-295-2440,240-767-4188,LEROY Harris,,LLC,2004,,,Australia; Western Samoa,"Black American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Service-Disabled Veteran,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-5928934-Blue-Water-Sports-Suppl.htm,Blue Water Sports Supply Inc,94-463 Alapine Street,Waipahu,Hawaii,96797-4515,808-676-1963,808-678-1677,LINDA MORAN,,Subchapter S Corporation,1992,,,,"Asian Pacific American,  Self-Certified Small Disadvantaged Business,  Economically Disadvantaged Women-Owned Small Business,  Women-Owned Small Business,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5399394-HAWAII-CHEMICAL-COMPAN.htm,"HAWAII CHEMICAL COMPANY, LIMITED",2363 N King St Ste 1,Honolulu,Hawaii,96819-4537,808-841-4265 x413,808-842-1067,ALLYSON KUPAU,,,1951,,,Marshall Islands; Western Samoa,Veteran
https://www.hawaiibids.us/hawaii-contractors/contractor-5532842-ATLAS-SALES-COMPANY-INC.htm,"ATLAS SALES COMPANY, INC.",348 A Puuhale Rd,Honolulu,Hawaii,96819-3236,808-685-7029,808-682-5509,John Sutton,,Subchapter S Corporation,1961,"Construction (90 %),  Service (10 %)",,,
https://www.hawaiibids.us/hawaii-contractors/contractor-5394565-KAUAI-ISLAND-BREWIN.htm,KAUAI ISLAND BREWING COMPANY,4350 Waialo Rd,Eleele,Hawaii,96705-0215,808-755-5926,425-642-8300,BRET LARSON,,LLC,2010,Manufacturing (100 %),,"Australia; Barbados; Bermuda; Bahamas, The; Belize; Bolivia; Solomon Islands; Brazil; Canada; China; Chile; Cayman Islands; Costa Rica; Cook Islands; Dominican Republic; France; Japan; Morocco; New Zealand; Peru; Philippines; Russia; Saudi Arabia; Sweden;",
https://www.hawaiibids.us/hawaii-contractors/contractor-5203421-NORMAN-S-TRACTOR-SERVICE.htm,NORMAN'S TRACTOR SERVICE,60 Sand Island Access Rd,Honolulu,Hawaii,96819-2221,808-778-0344,808-689-3644,THERESA ALCOSIBA,,Partnership,1976,Construction (100 %),,,"Asian Pacific American,  Other Minority Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5381234-KELLY-CONSTRUCTION-INC.htm,"KELLY CONSTRUCTION, INC",77-6417 Leilani St,Kailua Kona,Hawaii,96740-8965,808-329-1971,808-326-7274,John J Kelly Jr,President,Subchapter S Corporation,1995,Construction (100 %),,,
https://www.hawaiibids.us/hawaii-contractors/contractor-5429027-HAWAII-PAINTING-WALLCOVERIN.htm,"HAWAII PAINTING & WALLCOVERING, INC.",45-590 Keneke St.,Kaneohe,Hawaii,96744-0000,808-479-6825,808-247-2366,DEAN M. NAGATOSHI,VICE PRESIDENT,Corporation,1957,Service (100 %),"8(a), Small Disadvantaged Business, ",,Asian Pacific American
https://www.hawaiibids.us/hawaii-contractors/contractor-5956327-MULTI-PRODUCTS-DISTRIBUTOR.htm,"MULTI PRODUCTS DISTRIBUTORS, INC",91 1046 Kaiohee St,Ewa Beach,Hawaii,96706-5078,808-479-3953,808-682-8717,BEVERLY A ORBELLO,,Subchapter S Corporation,2004,Service (100 %),"HUBZone Certification, ",,"Asian Pacific American,  Other Minority Owned,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5425544-FUSION-WERKS-WELDIN.htm,"FUSION WERKS WELDING & FABRICATION, LLC",1734 Hau St,Honolulu,Hawaii,96819-3251,808-845-9353,,Kevin Brenner,,,1996,,,Japan,"Asian Pacific American,  Native Hawaiian Organization Owned Firm,  Other Minority Owned,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-5015840-A-J-Pacific-LLC.htm,"A & J Pacific, LLC",110 South Cane Street,Wahiawa,Hawaii,96786-2120,808-753-2024,808-356-0173,James J Francoise,,LLC,2003,,,,"Black American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-5968257-BLUE-CLIFF-INC.htm,BLUE CLIFF INC,2800 Woodlawn Dr Ste 175,Honolulu,Hawaii,96822-1865,808-539-3805,,ARTHUR KOGA,,Corporation,2005,,,,"Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-6185584-HAWAIIAN-DIVING-ADVENTURES.htm,HAWAIIAN DIVING ADVENTURES,1215 Mookaula St Ste C,Honolulu,Hawaii,96817-4333,808-232-3193,,,,Partnership or Limited Liability Partnership,,,,,
https://www.hawaiibids.us/hawaii-contractors/contractor-5453043-MTK-INTERNATIONAL.htm,MTK INTERNATIONAL,98-1130 Kaonohi St,Aiea,Hawaii,96701-2828,808-484-2398,808-485-8341,MICHAEL KOGA,,Sole Proprietorship,1999,Service (100 %),,,
https://www.hawaiibids.us/hawaii-contractors/contractor-5284689-COURTNEY-NOA-LYNETTE.htm,"COURTNEY-NOA, LYNETTE",4116 Sierra Dr,Honolulu,Hawaii,96816-3824,808-393-5468,808-734-5030,LYNETTE COURTNEY-NOA,,Sole Proprietorship,2009,"Construction (20 %),  Service (80 %)",,,"Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5404092-ALL-KAUAI-CLEANING-INC.htm,"ALL KAUAI CLEANING, INC.",3169 Oihana St Ste D,Lihue,Hawaii,96766-1432,808-246-0089,808-246-0063,ROBERT BARTOLO,Owner/Proprietor,,1989,Service (100 %),,,Veteran
https://www.hawaiibids.us/hawaii-contractors/contractor-5936379-SEA-CLIFF-ENTERPRISE.htm,SEA CLIFF ENTERPRISES LLC,2069 California Ave Apt 6c,Wahiawa,Hawaii,96786-2772,808-621-0618,808-622-2453,GAIL DUKES,,LLC,2004,Construction (100 %),,,"Native American,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5495064-C-C-ELECTRICAL-CONTRACTO.htm,"C & C ELECTRICAL CONTRACTOR, INC",1321 Moonui St,Honolulu,Hawaii,96817-4311,808-847-6337,,K C,President,Subchapter S Corporation,1981,Construction (100 %),"8(a), Small Disadvantaged Business, HUBZone Certification, ",,"Asian Pacific American,  Other Minority Owned,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-5557388-A-S-MECHANICAL-LLC.htm,A'S MECHANICAL LLC,3528 Aliamanu St,Honolulu,Hawaii,96818-2829,808-841-0777,808-841-0771,ANITA DINIEGA,RME-Member,Partnership,2001,"Construction (80 %),  Service (20 %)","8(a), Small Disadvantaged Business, ",,"Asian Pacific American,  Other Minority Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5818986-HMP-INC.htm,"HMP, INC.",16-630 Kipimana St,Keaau,Hawaii,96749-8021,808-959-1436,808-959-1224,MARGARET PAHIO,President,Corporation,1985,Service (100 %),,,Woman Owned
https://www.hawaiibids.us/hawaii-contractors/contractor-5951483-B-M-MECHANICAL-AND-MACHINE.htm,B & M MECHANICAL AND MACHINE,87-123 Mohihi Place,Waianae,Hawaii,96792-3656,808-741-8261,808-668-1070,WALTER BAYLESS,,LLC,2005,"Construction (25 %),  Service (75 %)",,,"Service-Disabled Veteran,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-6309112-White-Eagle-Global-Solution.htm,"White Eagle Global Solutions, Inc.",310 West Route 8 Suite 107,"Barrigada, Guam Usa",Hawaii,96913,671-482-2866,,,,Corporate Entity (Not Tax Exempt),,,,,
https://www.hawaiibids.us/hawaii-contractors/contractor-5794737-DONALD-MOORE.htm,DONALD MOORE,4740 W Ekahi Way Apt A,Ewa Beach,Hawaii,96706-3067,808-422-0528,808-422-0528,DONALD MOORE JR,Owner,Sole Proprietorship,2002,Service (100 %),"HUBZone Certification, ",,"Black American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-5324793-NO-BULL-RESURFACING-PRODUCT.htm,NO BULL RESURFACING PRODUCTS INC,7930 Kekaha Road,Kekaha,Hawaii,96752-0001,808-242-8456,808-871-7743,RICHARD ROBINSON,PRESIDENT,Subchapter S Corporation,1992,Construction (100 %),,,"Black American,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-5117778-SLEEP-SPECIALIST-MD.htm,SLEEP SPECIALIST-MD,92-7143 Elele St #1001,Kapolei,Hawaii,96707-3387,808-271-0039,808-672-5270,DYNA SWAYZER,,LLC,2005,"Research and Development (20 %),  Service (80 %)",,,Woman Owned
https://www.hawaiibids.us/hawaii-contractors/contractor-5367164-LEEWARD-BUILDERS.htm,LEEWARD BUILDERS,99-1421 Koaha Pl Ste 1,Aiea,Hawaii,96701-5614,808-484-9514,808-485-0502,Thomas Shon,Owner,Sole Proprietorship,1996,Construction (100 %),"8(a), Small Disadvantaged Business, ",,Asian Pacific American
https://www.hawaiibids.us/hawaii-contractors/contractor-5292702-ARCHITECTURAL-PRECISIO.htm,ARCHITECTURAL PRECISION MODELS,81-1073a Captain Cook Rd,Captain Cook,Hawaii,96704-0851,808-333-8810,808-323-8283,LINDA K MURPHY,,Sole Proprietorship,1986,,,,Woman Owned
https://www.hawaiibids.us/hawaii-contractors/contractor-5253393-Ekolu-Kane-Inc.htm,Ekolu Kane Inc.,111 Hekili St Ste A#184,Kailua,Hawaii,96734-2800,808-294-5085,808-263-9885,DAVID Leandro,,Subchapter S Corporation,1998,,,,"Asian Pacific American,  Native Hawaiian Organization Owned Firm,  Other Minority Owned,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-5098679-CAR-SAFE-INC.htm,CAR SAFE INC,4624 A Apopo Rd,Kapaa,Hawaii,96746-2443,808-822-0393,808-821-1438,FRANK SULLIVAN,,Corporation,2000,"Manufacturing (90 %),  Research and Development (10 %)","HUBZone Certification, ",Netherlands; Panama; Trinidad and Tobago; United Kingdom,
https://www.hawaiibids.us/hawaii-contractors/contractor-5489550-PACIFIC-GLOVES-SERVIC.htm,PACIFIC GLOVES & SERVICE LLC,94-418 Maikoiko St Ste 101,Waipahu,Hawaii,96797-0000,808-686-9300,808-686-9321,DAWN KAWEWEHI,Member Manager,LLC,2000,,"8(a), Small Disadvantaged Business, ",,"Asian Pacific American,  Native Hawaiian Organization Owned Firm,  Other Minority Owned,  Women-Owned Small Business,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5243045-JONES-INFORMATION-TECHNOLOG.htm,JONES INFORMATION TECHNOLOGY LLC,87-2067 Pakeke St,Waianae,Hawaii,96792-3448,808-372-3441,808-356-0843,ARSHAD JONES,,LLC,2008,,,,"Black American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-5383283-PACIFIC-LED-AND-ENERG.htm,PACIFIC LED AND ENERGY CORPORATION,"521 Ala Moana Blvd, Pier 2, Ste 260",Honolulu,Hawaii,96813-4916,808-626-5331,808-499-6474,WAILANA W Kamauu,,,2010,,"8(a), ",New Zealand,"Native American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Service-Disabled Veteran,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-5375076-APPLIED-SCIENCE-ANALYSI.htm,APPLIED SCIENCE & ANALYSIS INC,45995 Wailele Rd 29,Kaneohe,Hawaii,96744-3036,808-235-8010,808-432-9670,BARBARA B. PRICE,,Subchapter S Corporation,1983,,,,Woman Owned
https://www.hawaiibids.us/hawaii-contractors/contractor-5982554-STRUCTURAL-HAWAII-INC.htm,"STRUCTURAL HAWAII, INC.","1255 Kuala St, 2nd Fl",Pearl City,Hawaii,96782-2899,808-488-5000,808-454-8899,CHERYL CUDIAMAT,,Subchapter S Corporation,2004,,,,"Asian Pacific American,  Other Minority Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5841596-PACIFIC-ISLAND-AIR-CONDITIONING.htm,PACIFIC ISLAND AIR CONDITIONING,1318 D Hart Street,Honolulu,Hawaii,96817-1234,808-261-8236,808-263-3442,,Manager,Corporation,1985,"Construction (40 %),  Service (60 %)","8(a), Small Disadvantaged Business, ",,Asian Pacific American
https://www.hawaiibids.us/hawaii-contractors/contractor-5018741-METCALF-CONSTRUCTIO.htm,METCALF CONSTRUCTION COMPANY INC,73-4273 Hulikoa Dr Ste 8,Kailua Kona,Hawaii,96740-2671,808-329-1975,808-329-7468,TERRY K. METCALF,President,Corporation,1993,Construction (100 %),"HUBZone Certification, ",,
https://www.hawaiibids.us/hawaii-contractors/contractor-5809311-MAXWELL-DESIGN-GROU.htm,"MAXWELL DESIGN GROUP, INC",2670 Wai Wai,Kihei,Hawaii,96753-8178,808-891-0629,808-891-1869,BRYAN MAXWELL,,Subchapter S Corporation,1999,Service (100 %),,,
https://www.hawaiibids.us/hawaii-contractors/contractor-5362430-J-C-B-Dry-Cleaning-Inc.htm,J C B Dry Cleaning Inc,1643 Silva St Frnt Frnt,Honolulu,Hawaii,96819-3906,808-832-3232,808-842-4141,BRUCE DI MEO,,Subchapter S Corporation,1996,,,,Veteran
https://www.hawaiibids.us/hawaii-contractors/contractor-5325575-Truss-Systems-Hawai.htm,Truss Systems Hawaii Inc,3000 Mokulele Hwy,Puunene,Hawaii,96784-0000,808-877-0036,808-877-0731,Scott Loomer,,,1994,Manufacturing (100 %),,,
https://www.hawaiibids.us/hawaii-contractors/contractor-6021451-Big-Island-Plants.htm,Big Island Plants,11-2831 Uluhemalu Rd,Volcano,Hawaii,96785-0000,808-985-8596,808-985-8596,KIM DILLMAN,,,2010,,,,"Economically Disadvantaged Women-Owned Small Business,  Women-Owned Small Business,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-6016363-COLEMAN-HAWAII-MOVER.htm,"COLEMAN HAWAII MOVERS, INC",91 120 Hanua St,Kapolei,Hawaii,96707-1724,334-983-6500 x98206,334-983-6700,JOYCE FARISH,President,,1996,Service (100 %),,,
https://www.hawaiibids.us/hawaii-contractors/contractor-5363199-Resource-Mapping-Hawai.htm,"Resource Mapping Hawaii, LLC",151730 19th Ave,Keaau,Hawaii,96749-0000,808-985-7007,808-756-5265,Mabel Ambagis,,LLC,2008,Service (100 %),,,
https://www.hawaiibids.us/hawaii-contractors/contractor-5388588-Action-Roofing-Hawai.htm,Action Roofing Hawaii LLC,590 Farrington Hwy 524-420,Kapolei,Hawaii,96707,8087821035,808-668-5470,BOBBY ANDERSON,,Sole Proprietorship,2005,,,,"Community Development Corporation Owned Firm,  Native Hawaiian Organization Owned Firm,  Other Minority Owned,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-5907092-NANOPOINT-INC.htm,"NANOPOINT, INC.",900 Fort Street Mall Unit 21,Honolulu,Hawaii,96813-3721,808-457-1145,808-537-4245,CATHY OWEN,,Corporation,2006,"Manufacturing (80 %),  Research and Development (20 %)",,"Australia; China; India; Japan; Korea, Republic of; Singapore; Switzerland; Taiwan",
https://www.hawaiibids.us/hawaii-contractors/contractor-5685042-Infinity-Kids-Hawai.htm,Infinity Kids Hawaii LLC,91-244 Makalauna Pl.,Ewa Beach,Hawaii,96706-5905,808-344-3323,,Matt Strong,,LLC,2013,,,,"Self-Certified Small Disadvantaged Business,  Economically Disadvantaged Women-Owned Small Business,  Women-Owned Small Business,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5503819-TRINITY-TILE-CONTRACTIN.htm,"TRINITY TILE CONTRACTING, LLC",99-1421 Koaha Pl Bay 6,Aiea,Hawaii,96701-5614,808-227-9998,866-309-5474,MICHAEL BARBERA,,Subchapter S Corporation,2006,Construction (100 %),,,
https://www.hawaiibids.us/hawaii-contractors/contractor-5733463-AXEAN-PACIFIC-INCORPORATED.htm,AXEAN PACIFIC INCORPORATED,500 Ala Moana Blvd 4007,Honolulu,Hawaii,96813-4920,808-543-6438,925-942-1055,VICTOR TAYAO,President,Corporation,2001,Service (100 %),,,Asian Pacific American
https://www.hawaiibids.us/hawaii-contractors/contractor-5227763-GATLIN.htm,GATLIN,2029 Nuuanu Ave #1509,Honolulu,Hawaii,96817-2505,808-457-9665,808-477-8868,KENNETH GATLIN,,Sole Proprietorship,2008,,,,"Black American,  Other Minority Owned,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-5900984-Copy-Express-L-L-C.htm,"Copy Express, L.L.C.",832 Queen Street,Honolulu,Hawaii,96813,808-589-0300,808-589-2050,Francis Park,,LLC,1996,,,,"Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-5255725-Parker-Marine-Worldwid.htm,Parker Marine Worldwide Inc,1260 Richard Ln Apt B 603,Honolulu,Hawaii,96819-4582,808-277-0772,928-223-0772,MICHAEL parker,,Subchapter S Corporation,2007,"Construction (60 %),  Manufacturing (5 %),  Research and Development (5 %),  Service (30 %)",,,
https://www.hawaiibids.us/hawaii-contractors/contractor-5195756-JB-CONSTRUCTION-LLC.htm,JB CONSTRUCTION LLC,91-110 Hanua St Ste 310,Kapolei,Hawaii,96707-1706,808-682-8189,808-682-8610,JOHN BRAUM,,Sole Proprietorship,1992,"Construction (95 %),  Manufacturing (5 %)",,,
https://www.hawaiibids.us/hawaii-contractors/contractor-5138268-MAKAHA-STUDIOS-LLC.htm,MAKAHA STUDIOS LLC,84-1170 Farrington Hwy Ste 10,Waianae,Hawaii,96792-2025,808-695-8200,808-695-8203,RIC GRESIA,,LLC,2006,Service (100 %),,,
https://www.hawaiibids.us/hawaii-contractors/contractor-5425026-PACIFIC-RIM-CONCEPT.htm,"PACIFIC RIM CONCEPTS, LLC",45-520 Kamooalii St,Kaneohe,Hawaii,96744-1885,808-864-9812,866-211-3427,LEE-ANN CHOY,,LLC,2001,,,,"Asian Pacific American,  Other Minority Owned,  Women-Owned Small Business,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5289244-INTERISLAND-TRANSIT-SERVICE.htm,INTERISLAND TRANSIT SERVICE,6492 Hawaii Kai Dr,Honolulu,Hawaii,96825-1220,808-780-2645,808-541-2956,PETER KIRK,,Sole Proprietorship,2009,,,,"Asian Pacific American,  Other Minority Owned,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5349562-DURATEK-INC.htm,DURATEK INC,816 Gulick Ave,Honolulu,Hawaii,96819-3340,808-848-6000,808-842-0800,DAVID ONERHEIM,CORPORATE PRESIDENT,Corporation,1991,Service (100 %),,"Solomon Islands; Cambodia; China; Fiji; Federated States of Micronesia; Hong Kong; Indonesia; India; Japan; Korea, Republic of; Kuwait; Macau; Mexico; Malaysia; Vanuatu; Nauru; New Zealand; Trust Territory of the Pacific Islands (Palau); Marshall Islands;",
https://www.hawaiibids.us/hawaii-contractors/contractor-5343297-Plywood-Hawaii-Inc.htm,"Plywood Hawaii, Inc.",1062 Kikowaena Pl,Honolulu,Hawaii,96819-4413,808-834-1144,808-834-1232,Connie Smales,,Subchapter S Corporation,1981,,,,Woman Owned
https://www.hawaiibids.us/hawaii-contractors/contractor-5941419-SMS-RESEARCH-MARKETIN.htm,SMS RESEARCH & MARKETING SERVICES INC,1042 Fort Street Mall Ste 200,Honolulu,Hawaii,96813-5600,808-537-3356,808-537-2686,HERSH SINGER,Vice President,,1986,,,,
https://www.hawaiibids.us/hawaii-contractors/contractor-5347535-MEMCO-SYSTEMS.htm,MEMCO SYSTEMS,210 Ward Avenue #219,Honolulu,Hawaii,96814-4003,808-522-0000,808-522-0010,ROBERT SMITH,Manager,Corporation,1995,,,,Veteran
https://www.hawaiibids.us/hawaii-contractors/contractor-6040623-SMITH-EDWARD-J.htm,"SMITH, EDWARD J",2152 Hillcrest St,Honolulu,Hawaii,96817-2027,808-595-8501,,EDWARD SMITH,,Sole Proprietorship,2011,,,Thailand,"Service-Disabled Veteran,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-5882838-ROBINSON-HAWAII-SALES.htm,ROBINSON HAWAII SALES,714 Kanaha St,Kailua,Hawaii,96734-1942,210-408-2827,210-408-2827,VINCENT R ROBINSON SR,,Sole Proprietorship,1986,"Manufacturing (40 %),  Service (60 %)",,,
https://www.hawaiibids.us/hawaii-contractors/contractor-5872574-R-T-SALES-AGENCY-INC.htm,"R T SALES AGENCY, INC.",2915 Ala Oloa Pl,Honolulu,Hawaii,96818-1662,808-839-6842,808-839-4428,RICHARD YU,President,Corporation,1983,,,,"Asian Pacific American,  Other Minority Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5936515-MAC-ASSOCIATES-INC.htm,MAC ASSOCIATES INC,"Waterfront Plaza, 500 Ala Moana Blvd, #7-405",Honolulu,Hawaii,96813-4920,808-256-4715,808-533-2325,DENNIS MCRAE,CEO,Subchapter S Corporation,2005,,"HUBZone Certification, ",,"Black American,  Service-Disabled Veteran,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-5802449-ELECTRICAL-CONTRACTOR.htm,ELECTRICAL CONTRACTORS HAWAII INC.,91-522 Nukuawa Street,Kapolei,Hawaii,96707-1835,808-380-9900,808-380-9910,John McGill,President,Subchapter S Corporation,1998,Construction (100 %),,,"Service-Disabled Veteran,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-5939526-SPEAR-SCOTT.htm,"SPEAR, SCOTT",243 N Judd St # B,Honolulu,Hawaii,96817-1747,808-225-2025,808-523-3057,SCOTT SPEAR,Owner,Sole Proprietorship,2000,Service (100 %),,,
https://www.hawaiibids.us/hawaii-contractors/contractor-5806819-DESIGN-SYSTEMS-INTERNATIONAL.htm,DESIGN SYSTEMS INTERNATIONAL,1119 16th Ave,Honolulu,Hawaii,96816-4212,808-255-1533,563-405-7784,NELSON LAU,President,Sole Proprietorship,1995,Research and Development (100 %),,,Asian Pacific American
https://www.hawaiibids.us/hawaii-contractors/contractor-5762117-CONCANNON-CORPORATION.htm,CONCANNON CORPORATION,1051 Keolu Dr Ste 230,Kailua,Hawaii,96734-3868,808-262-2629,808-262-2651,MATT HOGLAND,SALESMAN,,1981,Construction (100 %),,,
https://www.hawaiibids.us/hawaii-contractors/contractor-5721101-PLAS-TECH-LTD.htm,"PLAS-TECH, LTD",317 Kilua Pl,Honolulu,Hawaii,96819-4342,808-847-2339,808-845-4337,BENJAMIN ROWE ROWE,GEN MGR,,1978,"Manufacturing (91 %),  Service (9 %)",,,"Women-Owned Small Business,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5743218-PLUM-HALL-INC.htm,PLUM HALL INC,3 Waihona Pl,Kamuela,Hawaii,96743-4610,808-882-1255,808-882-1556,THOMAS PLUM,,Subchapter S Corporation,1979,"Manufacturing (50 %),  Research and Development (30 %),  Service (20 %)","HUBZone Certification, ",Australia; Canada; China; Denmark; Finland; France; Germany; India; Israel; Italy; Japan; Netherlands; Romania; Sweden; Switzerland; United Kingdom,
https://www.hawaiibids.us/hawaii-contractors/contractor-5794071-Sun-Isle-West-Inc.htm,"Sun Isle West, Inc.",99-880 Iwaena St,Aiea,Hawaii,96701-3202,808-342-4440,808-488-5379,WES NAKAMOTO,,,1997,,,,"Asian Pacific American,  Other Minority Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5703426-ALOHA-FENDER-INC.htm,"ALOHA FENDER, INC",915 Kaaahi Pl,Honolulu,Hawaii,96817-4607,808-841-5411,808-841-1458,RONALD KANETA,President,Corporation,1977,Service (100 %),,,
https://www.hawaiibids.us/hawaii-contractors/contractor-5791363-AIR-SOURCE-LLC.htm,"AIR SOURCE, LLC",7252 Nuulolo St,Honolulu,Hawaii,96825-2543,808-847-7500,808-842-0484,KRISTI NISHIMURA,"Member, Responsible Managing Employee",LLC,2001,"Construction (80 %),  Service (20 %)",,,
https://www.hawaiibids.us/hawaii-contractors/contractor-5779338-MARIDEL-SORIANO.htm,MARIDEL SORIANO,1031 Kaimalie St,Ewa Beach,Hawaii,96706-4706,808-469-8186,,MARIDEL A SORIANO,,Sole Proprietorship,2008,,,,"Asian Pacific American,  Other Minority Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5626104-KEALOHA-EDWARD-P-III.htm,"KEALOHA, EDWARD P III",54-307 Kawaewae Way,Hauula,Hawaii,96717-0000,808-293-1851,808-293-1851,Edward Kealoha,,,1978,,,,"Asian Pacific American,  Native Hawaiian Organization Owned Firm,  Other Minority Owned,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-5990428-FULLER-GLASS-COMPAN.htm,"FULLER GLASS COMPANY, INC",99-1405 Koaha Pl Ste C,Aiea,Hawaii,96701-5613,808-486-6105 x113,808-486-6106,MICHAEL SMITH,,,1991,,,,"Self-Certified Small Disadvantaged Business,  Service-Disabled Veteran,  Veteran"
